hand,combo,num_cameras,bone,start,end,length_mm,gt_length_mm,error_mm,abs_error_mm
right,cam2+cam4,2,middle_mcp_pip,9,10,49.09954112837919,51,-1.9004588716208133,1.9004588716208133
right,cam2+cam4,2,middle_pip_dip,10,11,31.28293701591858,27,4.282937015918581,4.282937015918581
right,cam2+cam4,2,middle_dip_tip,11,12,24.367310133932843,22,2.3673101339328433,2.3673101339328433
right,cam2+cam4,2,wrist_ring_mcp,0,13,68.77872888312638,82,-13.221271116873623,13.221271116873623
right,cam2+cam4,2,ring_mcp_pip,13,14,43.517155113888144,46,-2.482844886111856,2.482844886111856
right,cam2+cam4,2,ring_pip_dip,14,15,29.642705576656205,25,4.642705576656205,4.642705576656205
right,cam2+cam4,2,ring_dip_tip,15,16,23.68381956334798,22,1.6838195633479813,1.6838195633479813
right,cam2+cam4,2,wrist_pinky_mcp,0,17,70.87934945093951,82,-11.120650549060485,11.120650549060485
right,cam2+cam4,2,pinky_mcp_pip,17,18,39.26412506545431,37,2.2641250654543086,2.2641250654543086
right,cam2+cam4,2,pinky_pip_dip,18,19,21.096242034180555,21,0.09624203418055544,0.09624203418055544
right,cam2+cam4,2,pinky_dip_tip,19,20,19.477323904174597,19,0.4773239041745967,0.4773239041745967
right,cam3+cam4,2,wrist_index_mcp,0,5,73.1809379855364,82,-8.819062014463597,8.819062014463597
right,cam3+cam4,2,wrist_middle_mcp,0,9,71.3959476756125,82,-10.604052324387496,10.604052324387496
right,cam3+cam4,2,middle_mcp_pip,9,10,47.58329141008247,51,-3.4167085899175333,3.4167085899175333
right,cam3+cam4,2,middle_pip_dip,10,11,29.5283775660039,27,2.5283775660039005,2.5283775660039005
right,cam3+cam4,2,middle_dip_tip,11,12,22.210930993299907,22,0.2109309932999075,0.2109309932999075
right,cam3+cam4,2,wrist_ring_mcp,0,13,67.96506304745013,82,-14.03493695254987,14.03493695254987
right,cam3+cam4,2,ring_mcp_pip,13,14,43.772127726329366,46,-2.2278722736706342,2.2278722736706342
right,cam3+cam4,2,ring_pip_dip,14,15,28.87918038375647,25,3.87918038375647,3.87918038375647
right,cam3+cam4,2,ring_dip_tip,15,16,22.391039296305888,22,0.3910392963058875,0.3910392963058875
right,cam3+cam4,2,wrist_pinky_mcp,0,17,66.31017217707742,82,-15.689827822922581,15.689827822922581
right,cam3+cam4,2,pinky_mcp_pip,17,18,38.99525194391333,37,1.9952519439133312,1.9952519439133312
right,cam3+cam4,2,pinky_pip_dip,18,19,20.290401310574413,21,-0.7095986894255866,0.7095986894255866
right,cam3+cam4,2,pinky_dip_tip,19,20,17.686587669886013,19,-1.3134123301139873,1.3134123301139873
right,cam1+cam2+cam3,3,wrist_index_mcp,0,5,72.1348468264896,82,-9.865153173510393,9.865153173510393
right,cam1+cam2+cam3,3,wrist_middle_mcp,0,9,67.85170001543162,82,-14.148299984568382,14.148299984568382
right,cam1+cam2+cam3,3,middle_mcp_pip,9,10,50.24353466821139,51,-0.7564653317886112,0.7564653317886112
right,cam1+cam2+cam3,3,middle_pip_dip,10,11,26.429758914041845,27,-0.5702410859581555,0.5702410859581555
right,cam1+cam2+cam3,3,middle_dip_tip,11,12,24.215876232266456,22,2.2158762322664565,2.2158762322664565
right,cam1+cam2+cam3,3,wrist_ring_mcp,0,13,68.66721554107654,82,-13.332784458923456,13.332784458923456
